   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.285714
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.214286
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.142857
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.357143
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.285714
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.214286
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.142857
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.181818
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.363636
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.272727
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.181818
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.181818
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.363636
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.272727
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.181818
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.363636
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.272727
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.181818
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.181818
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.250000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.333333
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.250000
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.166667
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.357143
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.285714
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.214286
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.142857
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.181818
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.363636
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.272727
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.181818
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.000000
  10.25000 0.000000
  10.07500 0.000000
   9.90000 0.000000
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.444444
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.333333
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.222222
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
  10.42500 0.076923
  10.25000 0.076923
  10.07500 0.000000
   9.90000 0.153846
   9.72500 0.000000
   9.55000 0.000000
   9.37500 0.000000
   9.20000 0.000000
   9.02500 0.000000
   8.85000 0.000000
   8.67500 0.000000
   8.50000 0.000000
   8.32500 0.000000
   8.15000 0.000000
   7.97500 0.000000
   7.80000 0.307692
   7.62500 0.000000
   7.45000 0.000000
   7.27500 0.230769
   7.10000 0.000000
   6.92500 0.000000
   6.75000 0.153846
   6.57500 0.000000
   6.40000 0.000000
   6.22500 0.000000
   6.05000 0.000000
   5.87500 0.000000
   5.70000 0.000000
   5.52500 0.000000
   5.35000 0.000000
   5.17500 0.000000
   5.00000 0.000000
  11.82500 0.000000
  11.65000 0.000000
  11.47500 0.000000
  11.30000 0.000000
  11.12500 0.000000
  10.95000 0.000000
  10.77500 0.000000
  10.60000 0.000000
